LoaderUtilsTest,ManifestTask,FALSE,2,0,1,9,0.08,1234.96,2,0,2,2,0,176.57,3,13,0,1,126.57,0,0.5,0,0,2,1,232.49,2,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,1,59,0,10,0.06,2.7,86,1.09,58799.54,17,7,14,11,8,57.4,95,123,1,2,107.4,0,0.67,0.2,1,46,14,3272.61,2,0,7,org.apache.tools.ant.Task,0.04,1,2,27,0,1,10,0,12,598,0
LocationTest,Restrict,FALSE,6,0,1,28,0.4,6209.34,6,0,3,6,0,124.8,0,40,0,1,124.8,0,0.5,0,0,6,1,1190.2,7,0,0,BuildFileTest,0,0,1,6,0,0,6,0,0,262,0,9,0.12,2,45,0.51,12753.96,10,1,9,10,13,120.19,39,64,6,3,119.95,0.67,0.5,0.89,1,0,3,1519.16,8,5,7,org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,0.06,1,3,18,2,1,4,1,10,346,0
LocatorTest,LineOrientedOutputStream,FALSE,16,0.12,1.19,58,0.67,12205.39,20,4,3,16,0,151.08,48,89,0,1,130.46,0,0.5,0.14,3,56,2,2006.6,3,2,0,junit.framework.TestCase,0,0,1,19,0,0,14,0,11,464,0,6,0.16,2.33,41,0.43,22974.17,11,5,3,7,2,71.27,46,59,2,1,113.56,4,0.17,0.33,3,0,5,1284.69,1,0,0,java.io.OutputStream,0,1,1,14,4,1,6,0,9,279,0
MapperTest,E,FALSE,5,0,1,53,0.6,13530.81,5,0,1,5,0,156.67,8,59,0,1,106.67,0,0.5,0,0,5,1,1811.44,3,0,0,junit.framework.TestCase,0,0,1,5,0,0,5,0,5,364,0,1,0,1,3,0.02,108.96,1,0,0,1,0,137.16,0,5,0,1,137.16,0,0,0,0,1,1,45.19,0,0,0,java.lang.Object,0,0,0,1,0,0,1,0,0,15,0
ModifiedSelectorTest,BCFileSet,FALSE,48,0.31,1.6,403,4.78,169808.53,51,3,19,49,1,129.87,184,502,0,2,109.26,0,0.67,0.03,5,506,7,14338.03,15,3,1,org.apache.tools.ant.types.selectors.BaseSelectorTest,0.06,1,2,77,0,1,45,0,119,2772,0,4,0,1.5,15,0.15,2609.74,4,0,2,4,2,113.07,22,23,0,4,130.95,0,0.8,0,0,4,2,438.79,5,2,2,org.apache.tools.ant.types.FileSet,0.07,0,4,6,0,0,2,0,5,109,0
P4ChangeTest,FixCRLF,FALSE,4,1,1,16,0.13,1822.08,5,1,2,4,0,127.61,3,21,0,1,127.61,0,0.5,0.25,0,6,1,401.23,1,0,0,junit.framework.TestCase,0,0,1,4,0,0,4,0,1,99,0,17,0.05,2.06,105,1.42,59022.62,28,11,18,19,9,63.93,156,231,0,3,113.93,0,0.75,0.13,3,26,9,4259.83,3,1,9,org.apache.tools.ant.taskdefs.MatchingTask,0.03,2,3,35,0,2,16,1,24,840,0
PackageNameMapperTest,Task1,FALSE,3,0,1,12,0.11,1558.18,3,0,2,3,0,127.16,0,15,0,1,127.16,0,0.5,0,1,3,1,319.17,1,1,0,junit.framework.TestCase,0,0,1,3,0,0,2,0,0,78,0,0,0,0,1,0,8,0,0,1,0,1,171,0,2,0,2,171,0,0.67,0,0,0,0,8,0,0,1,org.apache.tools.ant.Task,0,0,2,0,0,0,0,0,0,4,0
PathTest,PlainJUnitResultFormatter,FALSE,17,0.27,3.47,362,5.38,341008.08,20,3,6,18,0,87.51,14,481,0,1,87.51,0,0.5,0.59,0,0,11,16131.47,3,0,0,junit.framework.TestCase,0,1,1,59,0,1,17,0,11,2916,0,12,0.09,2,90,1.23,52769.33,21,9,11,14,6,92.75,71,132,0,1,110.63,0,0,0.19,3,48,6,3689.31,0,0,6,java.lang.Object,0,2,0,24,0,2,12,1,15,707,0
PatternSetTest,Text,FALSE,5,0.25,3.6,105,1.26,64646.75,6,1,4,5,0,139.01,9,152,0,1,89.01,0,0.5,0.8,0,0,10,3791.73,2,0,0,junit.framework.TestCase,0,0,1,18,0,0,5,0,4,711,0,7,0.07,1,42,0.52,14558.88,14,7,7,7,4,116.08,32,54,2,3,115.84,0,0.75,0.2,0,26,1,1551.64,1,1,3,org.apache.tools.ant.types.optional.image.ImageOperation,0,0,3,7,0,0,6,1,8,307,0
PresentSelectorTest,Sj,FALSE,4,1,1.5,76,0.86,35877.7,5,1,4,4,1,112.69,14,93,0,2,92.08,0,0.67,0,1,8,3,2565.2,9,1,1,org.apache.tools.ant.types.selectors.BaseSelectorTest,0.1,0,2,6,0,0,3,0,4,464,0,2,0,1,10,0.13,2625.76,2,0,3,2,5,72.27,17,14,1,1,120.37,0,0.5,0,0,2,1,378.36,3,2,4,org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,0.04,0,1,2,0,0,0,0,3,78,0
ProjectComponentTest,TimeoutObserver,FALSE,2,0,1,16,0.16,3650.02,2,0,1,2,0,111.63,1,18,0,1,111.63,0,0.5,0,0,2,1,493.79,2,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,1,106,0,1,0,1,2,0.01,58.06,1,0,0,1,1,128.01,5,3,1,1,145.88,0,0,0,0,1,1,30.53,0,0,1,,0,0,0,1,0,0,1,0,2,11,0
ProjectTest,Ant,FALSE,15,0,1.27,117,2.28,117595.25,18,3,7,15,0,148.64,38,169,0,1,108.75,0,0.5,0.33,3,0,2,6826.87,6,1,0,junit.framework.TestCase,0,0,1,19,0,0,14,0,16,1312,0,29,0.04,3.14,267,3.78,211172.38,43,14,24,31,17,56.62,254,399,3,2,104.73,0,0.67,0.11,10,251,21,11326.97,11,5,14,org.apache.tools.ant.Task,0.09,2,2,91,0,2,24,0,53,1977,0
PropertyExpansionTest,ResourceExists,FALSE,6,0,1,33,0.23,2763.42,6,0,0,6,0,144.57,20,40,0,1,123.95,0,0.5,0,1,6,1,704.36,2,0,0,BuildFileTest,0,0,1,6,0,0,6,0,7,174,0,3,0,1.67,12,0.09,1182.81,4,1,3,3,4,148.6,11,18,0,1,127.98,0,0.5,1,1,0,2,255.98,0,1,4,org.apache.tools.ant.ProjectComponent,0,0,1,5,0,0,2,1,3,67,0
PropertyFileTest,IsReference,FALSE,12,0.14,1,97,1.26,24673.21,35,23,5,12,0,131.84,42,137,0,1,111.22,0,0.5,0.17,4,42,1,3792.33,7,1,0,org.apache.tools.ant.BuildFileTest,0,0,1,12,0,0,11,0,7,780,0,3,0,2.67,22,0.25,9047.76,5,2,3,3,5,69.56,23,34,1,1,111.85,0,0.5,0.5,0,1,6,751.01,1,1,4,org.apache.tools.ant.ProjectComponent,0,0,1,8,0,0,2,1,5,154,0
ReaderInputStreamTest,DummyTaskWithNonPublicExecute,FALSE,7,0,1.71,44,0.56,20887.69,7,0,2,7,0,164.49,9,57,0,1,114.49,0,0.5,0,1,7,4,1674.75,2,0,0,junit.framework.TestCase,0,0,1,12,0,0,7,0,7,337,0,2,0,1,3,0.01,21,2,0,0,2,0,162.96,0,6,0,1,162.96,0,0,0,0,2,1,18,0,0,0,java.lang.Object,0,0,0,2,0,0,2,0,0,10,0
ResourceListTest,Tstamp,FALSE,4,0,2.75,57,0.67,33206.03,4,0,4,4,0,97.15,0,83,0,1,97.15,0,0.5,0,0,4,7,2000.86,5,0,0,org.apache.tools.ant.BuildFileTest,0,0,1,11,0,0,4,0,0,402,0,4,0.17,1.75,27,0.32,8841.47,6,2,16,5,6,83.29,26,37,1,2,115.51,0,0.67,0.38,1,6,3,958.7,2,1,5,org.apache.tools.ant.Task,0.05,1,2,7,0,1,3,0,5,202,0
