TestCrUnconventionalOperName,CrMergeClasses,FALSE,3,0.5,1,14,0.14,1987.37,4,1,2,4,0,108.45,16,18,0,1,126.33,0,0.5,0.67,0,1,1,431.73,3,0,0,junit.framework.TestCase,0,1,1,3,0,1,3,0,3,107,0,2,0,4,27,0.5,28848.88,2,0,7,2,6,54.09,14,41,1,3,96.38,0,0.75,0,0,2,7,1486.25,4,1,5,org.argouml.uml.cognitive.critics.CrUML,0,0,3,8,0,0,1,0,6,273,0
TestCrUnconventionalPackName,FigMessageGroup,FALSE,3,0.5,1,15,0.16,2762.35,4,1,2,4,0,103.71,16,19,0,1,121.58,0,0.5,0.67,0,1,1,479.65,3,0,0,junit.framework.TestCase,0,1,1,3,0,1,3,0,3,117,0,5,0,2.6,49,0.48,21434.05,5,0,0,5,2,106.82,22,59,1,1,106.58,0,0.5,0,2,5,6,1441.09,5,0,1,FigGroup,0,0,1,13,0,0,5,0,9,287,0
TestDetailsPane,GoListToTypeToItem,FALSE,2,0,1,26,0.44,16379.06,2,0,10,2,0,50.15,21,55,0,1,98.63,0,0.5,0,0,2,1,1333.71,2,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,7,246,0,7,0,3.14,44,0.58,16653.01,7,0,7,7,7,115.36,31,66,2,1,115.12,0,0.5,0,1,7,6,1740.57,0,4,5,org.argouml.cognitive.ui.AbstractGoList,0,0,1,22,0,0,3,0,12,351,0
TestExtensionMechanismsFactory,LayoutedNode,FALSE,5,1,1.2,40,0.61,11186.2,6,1,2,5,1,93.02,28,68,1,1,110.89,0,0.5,0.2,0,8,2,1840.17,3,1,0,junit.framework.TestCase,0,0,1,6,0,0,4,0,9,345,0,3,0,1,4,0.08,610.83,3,0,1,3,1,134.95,17,5,0,1,152.82,0,0.5,0,0,3,1,225.02,0,2,1,,0,0,1,3,0,0,1,0,12,61,0
TestExtensionMechanismsHelper,CrNoTransitions,FALSE,7,0.23,1,45,0.71,13744.81,12,5,3,7,1,98.17,36,88,0,1,116.04,0,0.5,0.4,0,3,1,2131.17,4,0,1,junit.framework.TestCase,0,0,1,7,0,0,7,0,10,437,0,2,0,5.5,32,0.46,23140.81,2,0,5,2,6,45.59,16,44,1,3,93.69,0,0.75,0,0,2,10,1383.79,4,1,5,org.argouml.uml.cognitive.critics.CrUML,0,0,3,11,0,0,1,0,4,258,0
TestGeneratorJava,GResolution,FALSE,5,0.12,1,61,1.19,45001.33,9,4,2,5,0,99.84,23,112,0,1,99.61,0,0.5,0.35,0,5,1,3575.44,2,0,0,junit.framework.TestCase,0,0,1,5,0,0,5,0,6,695,0,3,0.25,1,10,0.05,342.8,5,2,0,3,2,137.23,12,14,1,1,137,0,0,0.67,0,0,1,138.45,0,2,1,java.lang.Object,0,0,0,3,0,0,1,0,4,42,3
TestItemUID,CheckboxTableModel,FALSE,4,0,2,100,1.37,54248.56,4,0,33,4,0,53.93,25,120,0,1,86.15,0,0.5,0,1,4,5,4109.09,1,0,0,junit.framework.TestCase,0,0,1,8,0,0,4,0,14,709,0,8,0.04,2,43,0.43,14217.06,12,4,1,8,1,101.3,41,58,1,1,119.18,0,0.5,0.28,0,0,4,1278.73,0,6,0,javax.swing.table.AbstractTableModel,0,0,1,16,0,0,2,0,9,286,0
TestMessageNotationUml,FigSingleLineText,FALSE,16,0,1.31,229,3.94,231413.09,16,0,4,16,0,77.55,83,290,0,1,95.42,0,0.5,0,11,16,5,11817.14,4,0,0,junit.framework.TestCase,0,0,1,21,0,0,16,0,30,2193,0,11,0.17,1.55,53,0.61,12941.65,14,3,10,11,16,124.5,46,84,13,1,124.26,7,0.11,0.18,1,37,3,1818.7,17,3,4,org.tigris.gef.presentation.FigText,0,0,1,17,7,0,8,0,9,404,0
TestModel2,CoreFactory,FALSE,4,0,1,15,0.12,1912.33,4,0,1,4,0,152.72,15,20,0,1,132.1,0,0.5,0,0,4,1,374,1,0,0,junit.framework.TestCase,0,0,1,4,0,0,4,0,5,98,0,65,1,1,67,66.23,2019895.7,66,1,0,65,7,103.4,445,83,6,1,135.62,0,0.5,0,0,65,1,198701.18,0,65,1,,0,0,1,65,0,0,0,0,4282,29194,0
TestModelElementNameNotationJava,GoNamespaceToDiagram,FALSE,6,0.6,1,24,0.28,3651.75,7,1,5,6,0,126.62,5,40,0,1,126.62,0,0.5,0.5,3,6,1,846.67,2,1,0,junit.framework.TestCase,0,0,1,6,0,0,5,0,1,202,0,3,0,2.33,18,0.21,5771.71,3,0,13,3,10,73.63,22,28,1,1,115.92,0,0.5,0,0,3,5,630.79,0,3,9,org.argouml.ui.explorer.rules.AbstractPerspectiveRule,0.17,0,1,7,0,0,0,0,10,127,0
TestModelEventPump,AboutBox,FALSE,14,0.59,1.07,82,1.07,17075.31,17,3,5,14,0,120.84,62,150,0,1,120.61,0,0.5,0.88,0,0,2,3207.89,3,0,0,junit.framework.TestCase,0,0,1,15,0,0,14,0,15,701,0,7,0.17,1,159,2.31,102295.03,11,4,12,8,5,39.65,74,187,1,2,88.13,0,0.67,0.11,4,17,1,6939.56,4,4,4,org.argouml.ui.ArgoDialog,0,1,2,7,0,1,3,0,18,1114,0
TestModelFacade2,GoCollaborationToDiagram,FALSE,7,0,1.14,49,0.74,13039.16,7,0,2,7,0,95.82,36,69,0,1,113.69,0,0.5,0,0,7,2,2234.47,3,0,0,junit.framework.TestCase,0,0,1,8,0,0,7,0,9,472,0,3,0,3,20,0.33,13960.81,3,0,9,3,8,94.96,15,34,1,1,112.84,0,0.5,0,0,3,7,977.9,0,3,7,org.argouml.ui.explorer.rules.AbstractPerspectiveRule,0.17,0,1,9,0,0,0,0,6,189,0
TestModelFacade3,AbstractActionRemoveElement,FALSE,6,0,3.33,54,0.85,40657.65,8,2,7,6,1,62.67,42,90,1,1,104.96,0,0.5,0.5,2,0,12,2562.93,3,2,0,junit.framework.TestCase,0,0,1,20,0,0,4,0,11,482,0,7,0.25,1,18,0.11,958.06,9,2,3,7,12,110.73,44,28,11,1,142.95,5,0.14,0.29,1,19,1,329.07,2,3,1,org.tigris.gef.undo.UndoableAction,0,0,1,7,5,0,4,0,9,97,0
TestModelManagementHelper,CollectionUtil,FALSE,8,0.2,1,51,0.65,10360.73,15,7,3,9,0,138.08,30,79,0,1,117.46,0,0.5,0.32,1,6,1,1960.71,3,0,0,junit.framework.TestCase,0,1,1,8,0,1,8,0,9,422,0,3,0,1.67,10,0.08,1482.25,3,0,2,3,1,83.77,24,16,1,1,131.87,0,0,0,1,3,2,249.79,0,2,0,java.lang.Object,0,0,0,5,0,0,1,0,4,64,0
TestMyTokenizer,Designer,FALSE,13,0,1.31,193,2.88,124088.28,13,0,3,13,0,136.73,36,406,0,1,96.85,0,0.5,0,1,13,2,8625.94,2,0,0,junit.framework.TestCase,0,0,1,17,0,0,13,0,11,1648,0,58,0.02,1.41,277,2.76,131248.1,91,33,17,61,148,89.82,399,350,139,1,122.04,0,0,0.05,6,2166,14,8273.49,2,26,14,java.lang.Object,0,3,0,82,0,3,32,1,98,1674,0
