ImplementationSpecificArgumentTest,ImplementationSpecificArgument,TRUE,2,0,1,25,0.24,10394.78,2,0,1,2,0,151.48,3,29,0,1,101.48,0,0.5,0,0,2,1,725.45,2,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,1,157,0,3,1,1.33,10,0.08,1905.92,4,1,1,3,6,98.84,20,16,5,1,131.06,2,0.25,0.33,0,4,2,245.33,1,1,1,Commandline.Argument,0,0,1,4,2,0,2,0,4,64,0
IntrospectionHelperTest,IntrospectionHelper,TRUE,60,0.21,1.83,378,5.11,210773.21,63,3,13,60,0,113.91,32,537,0,1,113.91,0,0.5,0.13,7,606,21,15340.92,5,11,0,junit.framework.TestCase,0,0,1,110,0,0,49,0,23,2936,0,43,0,3.74,402,8.11,749029.52,56,13,17,46,24,81.56,607,607,9,1,101.7,0,0,0.07,23,932,24,24334.74,0,35,18,java.lang.Object,0,3,0,161,0,3,8,0,93,4224,0
JavaEnvUtilsTest,JavaEnvUtils,TRUE,5,0.75,2.6,52,0.89,38829.37,6,1,4,6,0,152.84,7,89,0,1,102.84,0,0.5,0.4,0,7,5,2659.39,3,0,0,junit.framework.TestCase,0,1,1,13,0,1,5,0,4,497,0,15,0.05,2.07,183,1.5,57518.41,38,23,6,19,27,58.23,172,223,25,1,102.36,0,0,0.09,4,153,5,4502.12,0,13,2,java.lang.Object,0,4,0,31,0,4,2,0,47,874,0
JavaResourceTest,JavaResource,TRUE,5,0,1,16,0.13,1515.07,5,0,1,5,0,133.66,2,23,0,1,133.66,0,0.5,0,0,5,1,376.53,6,0,0,org.apache.tools.ant.BuildFileTest,0,0,1,5,0,0,5,0,2,102,0,5,0,3.8,47,0.56,24053.95,5,0,5,5,5,73.88,32,76,2,4,106.1,0,0.8,0,0,5,10,1684.13,10,3,3,org.apache.tools.ant.types.resources.AbstractClasspathResource,0,0,4,19,0,0,2,1,6,348,0
JAXPUtilsTest,JAXPUtils,TRUE,2,0,1.5,11,0.11,2636.91,2,0,2,2,0,170.26,3,16,0,1,120.26,0,0.5,0,0,2,2,342.23,1,0,0,junit.framework.TestCase,0,0,1,3,0,0,2,0,1,76,0,11,0.17,2.09,52,0.54,13967.11,15,4,11,12,12,75.45,113,94,10,1,123.93,0,0,0.09,6,47,3,1627.28,0,11,2,java.lang.Object,0,1,0,23,0,1,0,0,13,374,0
JspcTest,Jasper41Mangler,TRUE,16,0.27,1,53,0.52,8033.17,19,3,7,16,0,114.06,92,78,0,1,131.93,0,0.5,0.08,4,40,1,1573.62,4,1,0,org.apache.tools.ant.BuildFileTest,0,0,1,16,0,0,15,0,26,380,0,3,0,3,38,0.45,27127.52,3,0,1,3,2,51.23,25,40,1,1,99.34,0,0,0,1,3,5,1342.35,0,3,1,java.lang.Object,0,0,0,9,0,0,0,1,8,257,0
JspcTest,jspcompileradapterfactory,TRUE,16,0.27,1,53,0.52,8033.17,19,3,7,16,0,114.06,92,78,0,1,131.93,0,0.5,0.08,4,40,1,1573.62,4,1,0,org.apache.tools.ant.BuildFileTest,0,0,1,16,0,0,15,0,26,380,0,4,0,2.25,18,0.26,7070.04,4,0,5,4,8,93.4,53,37,1,1,122.78,0,0,0,2,4,4,793.17,0,3,7,java.lang.Object,0,0,0,9,0,0,1,0,9,166,0
JUnitClassLoaderTest,classLoader,TRUE,2,0,1,7,0.05,551.2,2,0,1,2,0,173.87,5,10,0,1,133.99,0,0.5,0,0,2,1,160.62,2,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,1,44,0,60,0.01,2.7,450,5.77,262993.45,76,16,31,67,49,62.09,658,675,38,1,110.57,3,0.2,0.05,28,1662,12,17295.48,10,27,12,java.lang.ClassLoader,0,7,1,162,3,7,33,1,127,3384,0
JUnitVersionHelperTest,JUnitVersionHelper,TRUE,8,0,1,17,0.14,1222.05,8,0,3,8,0,142.57,2,32,0,1,142.57,0,0.5,0,0,8,1,434.41,1,0,0,junit.framework.TestCase,0,0,1,8,0,0,8,0,1,122,0,2,0.67,6.5,39,0.54,28161.3,5,3,3,2,4,123.58,41,67,4,1,90.2,0,0,0.67,0,0,9,1611.63,0,2,0,java.lang.Object,0,0,0,13,0,0,0,0,9,296,0
LayoutPreservingPropertiesTest,LayoutPreservingProperties,TRUE,11,0,1,167,2.6,81666.13,11,0,7,11,0,136.53,25,201,0,1,96.65,0,0.5,0,1,11,1,7788.11,2,1,0,junit.framework.TestCase,0,0,1,11,0,0,10,0,14,1395,0,23,0.06,3.04,229,2.97,157871.56,27,4,15,26,4,56.83,203,294,2,1,104.94,0,0.5,0.2,12,109,10,8898.03,6,13,2,java.util.Properties,0,3,1,70,0,3,10,0,42,1695,0
LazyFileOutputStreamTest,LazyFileOutputStream,TRUE,7,0.42,1,26,0.22,2820.24,9,2,3,8,0,132.69,3,36,0,1,132.69,0,0.5,0.86,0,0,1,670.75,1,0,0,junit.framework.TestCase,0,1,1,7,0,1,7,0,1,168,0,11,0,1.36,41,0.33,5271.94,17,6,4,11,1,99.8,66,59,1,1,132.02,0,0.5,0.17,2,23,3,983.87,1,0,0,java.io.OutputStream,0,0,1,15,0,0,11,0,11,250,0
LoaderUtilsTest,LoaderUtils,TRUE,2,0,1,9,0.08,1234.96,2,0,2,2,0,176.57,3,13,0,1,126.57,0,0.5,0,0,2,1,232.49,2,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,1,59,0,8,1,1.38,25,0.25,5038.97,9,1,3,9,12,82.98,65,38,9,1,131.09,0,0,0.12,2,14,3,742.22,0,7,3,java.lang.Object,0,1,0,11,0,1,1,0,11,187,0
LocationTest,location,TRUE,6,0,1,28,0.4,6209.34,6,0,3,6,0,124.8,0,40,0,1,124.8,0,0.5,0,0,6,1,1190.2,7,0,0,BuildFileTest,0,0,1,6,0,0,6,0,0,262,0,0,0,0,1,0,8,0,0,0,0,3,171,12,2,2,1,171,1,0.33,0,0,0,0,8,0,0,1,org.apache.tools.ant.types.ResourceLocation,0,0,1,0,1,0,0,0,1,4,0
LocatorTest,Locator,TRUE,16,0.12,1.19,58,0.67,12205.39,20,4,3,16,0,151.08,48,89,0,1,130.46,0,0.5,0.14,3,56,2,2006.6,3,2,0,junit.framework.TestCase,0,0,1,19,0,0,14,0,11,464,0,12,0.01,4.42,204,2.8,207731.8,25,13,9,12,6,90.91,202,258,6,1,91.38,0,0,0.08,8,38,11,8401.96,0,11,0,java.lang.Object,0,0,0,53,0,0,1,0,44,1481,0
MapperTest,Mapper,TRUE,5,0,1,53,0.6,13530.81,5,0,1,5,0,156.67,8,59,0,1,106.67,0,0.5,0,0,5,1,1811.44,3,0,0,junit.framework.TestCase,0,0,1,5,0,0,5,0,5,364,0,1,0,5,23,0.28,15678.84,1,0,4,1,2,44.51,7,24,0,1,86.8,0,0.5,0,0,1,5,843.78,1,1,2,org.apache.tools.ant.util.ContainerMapper,0,0,1,5,0,0,0,0,2,160,0
ModifiedSelectorTest,ModifiedSelector,TRUE,48,0.31,1.6,403,4.78,169808.53,51,3,19,49,1,129.87,184,502,0,2,109.26,0,0.67,0.03,5,506,7,14338.03,15,3,1,org.apache.tools.ant.types.selectors.BaseSelectorTest,0.06,1,2,77,0,1,45,0,119,2772,0,40,0.01,2.23,257,3.11,111413.74,62,22,18,41,27,64.66,392,364,6,4,114.66,0,0.8,0.06,16,840,18,9342.08,5,11,21,org.apache.tools.ant.types.selectors.BaseExtendSelector,0.1,1,4,89,0,1,29,1,98,1783,0
P4ChangeTest,P4Change,TRUE,4,1,1,16,0.13,1822.08,5,1,2,4,0,127.61,3,21,0,1,127.61,0,0.5,0.25,0,6,1,401.23,1,0,0,junit.framework.TestCase,0,0,1,4,0,0,4,0,1,99,0,4,0.33,3.25,28,0.6,21590.61,6,2,2,4,5,59.82,39,31,0,3,109.81,0,0.75,0.25,1,8,5,1788.28,2,2,5,org.apache.tools.ant.taskdefs.optional.perforce.P4Base,0.05,0,3,13,0,0,2,0,9,339,0
PackageNameMapperTest,PackageNameMapper,TRUE,3,0,1,12,0.11,1558.18,3,0,2,3,0,127.16,0,15,0,1,127.16,0,0.5,0,1,3,1,319.17,1,1,0,junit.framework.TestCase,0,0,1,3,0,0,2,0,0,78,0,1,0,1,4,0.05,791.71,1,0,1,1,1,134.85,17,7,0,1,125.72,0,0.5,0,0,0,1,146.3,0,1,1,org.apache.tools.ant.util.GlobPatternMapper,0,0,1,1,0,0,0,0,2,36,0
PathTest,Path,TRUE,17,0.27,3.47,362,5.38,341008.08,20,3,6,18,0,87.51,14,481,0,1,87.51,0,0.5,0.59,0,0,11,16131.47,3,0,0,junit.framework.TestCase,0,1,1,59,0,1,17,0,11,2916,0,13,0.08,2.23,79,0.83,25086.04,16,3,10,13,9,98.04,71,118,3,3,115.92,0.67,0.5,0.26,6,49,6,2498.15,11,7,6,org.apache.tools.ant.types.Resource,0.08,0,3,29,2,0,6,0,13,542,0
PatternSetTest,PatternSet,TRUE,5,0.25,3.6,105,1.26,64646.75,6,1,4,5,0,139.01,9,152,0,1,89.01,0,0.5,0.8,0,0,10,3791.73,2,0,0,junit.framework.TestCase,0,0,1,18,0,0,5,0,4,711,0,23,0.01,2.78,170,1.89,67159.49,27,4,11,24,18,94.08,116,228,13,2,111.95,0.5,0.5,0.24,10,102,9,5657.41,8,12,5,org.apache.tools.ant.types.DataType,0.07,1,2,64,1,1,11,1,27,1181,0
